entry_time,exit_time,direction,entry_price,exit_price,pnl,hold_bars
2023-05-25 09:35:00,2023-05-25 10:42:00,LONG,1055.6,1055.3,-64999.99999999545,67
2023-05-26 13:12:00,2023-05-26 14:05:00,SHORT,1056.0,1058.4,-275000.0000000091,53
2023-05-29 09:31:00,2023-05-29 11:12:00,LONG,1061.5,1062.4,55000.000000009095,101
2023-05-30 09:30:00,2023-05-30 11:20:00,SHORT,1068.3,1066.2,174999.99999999092,110
2023-05-31 09:36:00,2023-05-31 11:20:00,SHORT,1065.8,1064.7,74999.9999999909,103
2023-06-01 10:53:00,2023-06-01 11:20:00,SHORT,1059.4,1057.6,145000.0000000182,27
2023-06-02 09:30:00,2023-06-02 11:20:00,LONG,1070.2,1079.9,935000.0000000045,110
2023-06-05 09:37:00,2023-06-05 10:12:00,LONG,1089.1,1089.5,5000.000000009095,35
2023-06-06 10:05:00,2023-06-06 11:20:00,LONG,1086.4,1088.2,144999.99999999546,75
2023-06-07 09:30:00,2023-06-07 11:20:00,SHORT,1096.3,1095.6,35000.00000000454,110
2023-06-08 10:16:00,2023-06-08 11:20:00,SHORT,1096.3,1096.5,-55000.00000000455,64
2023-06-09 10:21:00,2023-06-09 11:10:00,LONG,1090.7,1091.2,15000.0,49
2023-06-12 09:30:00,2023-06-12 09:54:00,SHORT,1094.7,1096.7,-235000.0,24
2023-06-13 09:30:00,2023-06-13 09:45:00,SHORT,1107.8,1108.6,-114999.99999999546,15
2023-06-13 10:28:00,2023-06-13 10:36:00,LONG,1112.0,1109.9,-244999.99999999092,8
2023-06-14 09:32:00,2023-06-14 10:30:00,LONG,1117.5,1117.5,-35000.0,58
2023-06-15 10:03:00,2023-06-15 11:17:00,LONG,1113.0,1112.3,-105000.00000000454,74
2023-06-15 14:21:00,2023-06-15 14:30:00,SHORT,1109.0,1109.0,-35000.0,9
2023-06-16 09:59:00,2023-06-16 11:20:00,LONG,1111.5,1116.0,415000.0,81
2023-06-16 14:25:00,2023-06-16 14:30:00,SHORT,1103.0,1102.6,5000.000000009095,5
2023-06-19 09:30:00,2023-06-19 09:40:00,SHORT,1099.7,1101.1,-174999.99999998635,10
2023-06-20 09:52:00,2023-06-20 10:37:00,LONG,1097.0,1095.0,-235000.0,45
2023-06-20 13:12:00,2023-06-20 13:41:00,SHORT,1094.7,1094.1,25000.000000013642,29
2023-06-21 13:13:00,2023-06-21 13:29:00,SHORT,1097.7,1098.0,-64999.99999999545,16
2023-06-21 14:03:00,2023-06-21 14:30:00,LONG,1102.6,1107.0,405000.0000000091,27
2023-06-22 10:03:00,2023-06-22 10:31:00,SHORT,1114.0,1115.8,-214999.99999999546,28
2023-06-22 13:21:00,2023-06-22 13:23:00,LONG,1117.7,1115.6,-245000.00000001365,2
2023-06-23 09:31:00,2023-06-23 10:20:00,LONG,1115.4,1118.2,244999.99999999546,49
2023-06-23 13:25:00,2023-06-23 13:29:00,SHORT,1113.2,1115.0,-214999.99999999546,4
2023-06-26 09:30:00,2023-06-26 09:38:00,LONG,1123.4,1119.8,-395000.0000000136,8
2023-06-26 09:42:00,2023-06-26 10:44:00,SHORT,1115.5,1114.0,115000.0,62
2023-06-27 10:45:00,2023-06-27 11:04:00,SHORT,1122.8,1124.0,-155000.00000000454,19
2023-06-28 13:05:00,2023-06-28 13:29:00,SHORT,1126.9,1128.8,-224999.99999998635,24
2023-06-28 14:20:00,2023-06-28 14:30:00,LONG,1130.4,1135.0,424999.9999999909,10
2023-06-29 09:43:00,2023-06-29 10:30:00,SHORT,1129.1,1126.2,254999.99999998638,47
2023-06-30 10:50:00,2023-06-30 11:13:00,LONG,1117.8,1115.9,-224999.99999998635,23
2023-06-30 11:15:00,2023-06-30 11:20:00,SHORT,1115.1,1115.2,-45000.00000001364,5
2023-07-03 09:45:00,2023-07-03 11:20:00,SHORT,1119.9,1117.7,185000.00000000454,95
2023-07-04 10:00:00,2023-07-04 10:43:00,LONG,1116.5,1116.9,5000.000000009095,43
2023-07-05 09:43:00,2023-07-05 10:12:00,LONG,1124.6,1124.3,-64999.99999999545,29
2023-07-06 09:50:00,2023-07-06 11:20:00,SHORT,1121.9,1121.8,-24999.999999986358,90
2023-07-07 09:30:00,2023-07-07 09:46:00,LONG,1116.6,1114.7,-224999.99999998635,16
2023-07-10 09:55:00,2023-07-10 10:16:00,LONG,1128.4,1127.5,-125000.0000000091,21
2023-07-11 09:43:00,2023-07-11 11:15:00,LONG,1141.1,1142.5,105000.00000000908,92
2023-07-11 14:09:00,2023-07-11 14:18:00,SHORT,1137.8,1139.0,-155000.00000000454,9
2023-07-12 09:51:00,2023-07-12 10:46:00,LONG,1141.7,1141.2,-85000.0,55
2023-07-12 13:55:00,2023-07-12 13:59:00,SHORT,1138.5,1140.4,-225000.00000000908,4
2023-07-13 09:30:00,2023-07-13 09:45:00,LONG,1150.9,1150.2,-105000.00000000454,14
2023-07-14 10:15:00,2023-07-14 10:55:00,SHORT,1155.0,1155.9,-125000.0000000091,39
2023-07-17 10:11:00,2023-07-17 11:07:00,LONG,1163.6,1162.3,-164999.99999999546,56
2023-07-18 09:30:00,2023-07-18 09:43:00,SHORT,1158.2,1160.0,-214999.99999999546,13
2023-07-18 11:05:00,2023-07-18 11:20:00,LONG,1162.6,1162.0,-94999.9999999909,14
2023-07-19 10:00:00,2023-07-19 11:20:00,SHORT,1167.3,1166.8,15000.0,75
2023-07-20 14:00:00,2023-07-20 14:16:00,SHORT,1162.1,1161.3,44999.99999999546,16
2023-07-24 13:52:00,2023-07-24 14:04:00,SHORT,1184.7,1187.0,-264999.99999999546,12
2023-07-24 14:19:00,2023-07-24 14:30:00,LONG,1190.8,1192.1,94999.99999999546,11
2023-07-25 10:46:00,2023-07-25 10:56:00,LONG,1195.8,1194.0,-214999.99999999546,10
2023-07-25 14:15:00,2023-07-25 14:23:00,SHORT,1191.0,1194.4,-375000.0000000091,7
2023-07-26 11:04:00,2023-07-26 11:20:00,SHORT,1192.8,1193.6,-114999.99999999546,16
2023-07-26 13:48:00,2023-07-26 14:15:00,LONG,1195.2,1193.2,-235000.0,27
2023-07-27 10:11:00,2023-07-27 10:43:00,LONG,1199.1,1196.8,-264999.99999999546,32
2023-07-28 09:30:00,2023-07-28 11:20:00,LONG,1193.4,1197.8,404999.9999999864,110
2023-07-31 13:45:00,2023-07-31 14:30:00,LONG,1218.8,1239.9,2075000.0000000135,45
2023-08-01 10:46:00,2023-08-01 11:20:00,LONG,1241.0,1239.5,-185000.0,34
2023-08-02 09:45:00,2023-08-02 10:01:00,LONG,1222.3,1222.3,-35000.0,16
2023-08-03 09:30:00,2023-08-03 10:27:00,LONG,1219.1,1219.7,25000.000000013642,57
2023-08-03 13:43:00,2023-08-03 14:00:00,SHORT,1216.4,1217.4,-135000.0,17
2023-08-04 09:48:00,2023-08-04 11:20:00,LONG,1215.5,1220.2,435000.00000000454,92
2023-08-07 09:37:00,2023-08-07 10:03:00,LONG,1239.2,1242.5,294999.99999999546,26
2023-08-08 09:36:00,2023-08-08 09:51:00,SHORT,1251.9,1251.4,15000.0,15
2023-08-09 10:18:00,2023-08-09 10:22:00,SHORT,1242.5,1244.5,-235000.0,4
2023-08-10 10:04:00,2023-08-10 10:30:00,SHORT,1237.1,1236.1,65000.0,26
2023-08-11 10:40:00,2023-08-11 11:19:00,SHORT,1229.0,1228.5,15000.0,39
2023-08-14 11:11:00,2023-08-14 11:20:00,LONG,1243.2,1244.5,94999.99999999546,9
2023-08-15 09:34:00,2023-08-15 09:45:00,LONG,1241.0,1239.5,-185000.0,11
2023-08-15 10:20:00,2023-08-15 10:55:00,SHORT,1238.2,1238.0,-14999.999999995453,35
2023-08-16 10:16:00,2023-08-16 11:18:00,LONG,1248.1,1251.1,265000.0,62
2023-08-17 11:05:00,2023-08-17 11:20:00,LONG,1255.0,1256.3,94999.99999999546,15
2023-08-18 09:30:00,2023-08-18 09:47:00,LONG,1240.0,1235.8,-455000.00000000454,17
2023-08-18 09:47:00,2023-08-18 10:43:00,SHORT,1235.8,1231.8,365000.0,56
2023-08-21 10:46:00,2023-08-21 10:52:00,SHORT,1185.0,1188.8,-414999.99999999546,6
2023-08-22 09:31:00,2023-08-22 10:29:00,SHORT,1189.4,1182.6,645000.0000000182,58
2023-08-22 14:00:00,2023-08-22 14:05:00,LONG,1195.3,1186.0,-964999.9999999955,5
2023-08-23 09:30:00,2023-08-23 10:08:00,SHORT,1198.5,1196.5,165000.0,38
2023-08-24 10:00:00,2023-08-24 10:10:00,LONG,1187.3,1185.6,-205000.00000000454,10
2023-08-25 09:40:00,2023-08-25 09:56:00,LONG,1197.8,1197.0,-114999.99999999546,16
2023-08-25 13:55:00,2023-08-25 14:05:00,SHORT,1191.1,1196.7,-595000.0000000136,10
2023-08-28 09:42:00,2023-08-28 09:56:00,LONG,1204.3,1202.2,-244999.99999999092,14
2023-08-28 10:00:00,2023-08-28 10:41:00,SHORT,1199.9,1201.3,-174999.99999998635,41
